"id","label","entity_type","dccx_alignment","status","replaced_by","definition","comment","example","source","subclass_of","equivalent_to","disjoint_with","on_property","restriction_type","restriction_filler","cardinality_value","property_domain","property_range","property_characteristic","inverse_of","annotation_predicate","annotation_value"
"https://ptb.de/dcc/ont/Quantity","Quantity@en","Class","https://ptb.de/dcc/quantityType","","","A measured quantity in a DCC. Links to SIS for numeric payload.
The actual value representation uses one of: si:real, si:complex, 
si:constant, si:list, si:hybrid, si:realListXMLList, si:complexListXMLList.@en","","","","","","","https://ptb.de/dcc/ont/hasRelativeUncertainty","max","https://ptb.de/dcc/ont/RelativeUncertainty","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Quantity","Quantity@en","Class","https://ptb.de/dcc/quantityType","","","A measured quantity in a DCC. Links to SIS for numeric payload.
The actual value representation uses one of: si:real, si:complex, 
si:constant, si:list, si:hybrid, si:realListXMLList, si:complexListXMLList.@en","","","","","","","https://ptb.de/dcc/ont/hasUsedMethods","max","https://ptb.de/dcc/ont/UsedMethodList","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Quantity","Quantity@en","Class","https://ptb.de/dcc/quantityType","","","A measured quantity in a DCC. Links to SIS for numeric payload.
The actual value representation uses one of: si:real, si:complex, 
si:constant, si:list, si:hybrid, si:realListXMLList, si:complexListXMLList.@en","","","","","","","https://ptb.de/dcc/ont/hasUsedSoftware","max","https://ptb.de/dcc/ont/SoftwareList","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Quantity","Quantity@en","Class","https://ptb.de/dcc/quantityType","","","A measured quantity in a DCC. Links to SIS for numeric payload.
The actual value representation uses one of: si:real, si:complex, 
si:constant, si:list, si:hybrid, si:realListXMLList, si:complexListXMLList.@en","","","","","","","https://ptb.de/dcc/ont/hasMeasuringEquipments","max","https://ptb.de/dcc/ont/MeasuringEquipmentList","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Quantity","Quantity@en","Class","https://ptb.de/dcc/quantityType","","","A measured quantity in a DCC. Links to SIS for numeric payload.
The actual value representation uses one of: si:real, si:complex, 
si:constant, si:list, si:hybrid, si:realListXMLList, si:complexListXMLList.@en","","","","","","","https://ptb.de/dcc/ont/hasInfluenceConditions","max","https://ptb.de/dcc/ont/InfluenceConditionList","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Quantity","Quantity@en","Class","https://ptb.de/dcc/quantityType","","","A measured quantity in a DCC. Links to SIS for numeric payload.
The actual value representation uses one of: si:real, si:complex, 
si:constant, si:list, si:hybrid, si:realListXMLList, si:complexListXMLList.@en","","","","","","","https://ptb.de/dcc/ont/hasMeasurementMetaData","max","https://ptb.de/dcc/ont/MeasurementMetaDataList","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Quantity","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Größe@de"
"https://ptb.de/dcc/ont/Quantity","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#closeMatch","http://www.nmdc.com/ontology/OMT#QuantityValue"
"https://ptb.de/dcc/ont/RefTypeDefinition","RefType Definition@en","Class","https://ptb.de/dcc/refTypeDefinitionType","","","Definition of a refType vocabulary namespace (links to external thesaurus).@en","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/RefTypeDefinition","RefType Definition@en","Class","https://ptb.de/dcc/refTypeDefinitionType","","","Definition of a refType vocabulary namespace (links to external thesaurus).@en","","","","","","","https://ptb.de/dcc/ont/hasName","exact","https://ptb.de/dcc/ont/TextContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/RefTypeDefinition","RefType Definition@en","Class","https://ptb.de/dcc/refTypeDefinitionType","","","Definition of a refType vocabulary namespace (links to external thesaurus).@en","","","","","","","https://ptb.de/dcc/ont/refTypeNamespace","exact","http://www.w3.org/2001/XMLSchema#string","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/RefTypeDefinition","RefType Definition@en","Class","https://ptb.de/dcc/refTypeDefinitionType","","","Definition of a refType vocabulary namespace (links to external thesaurus).@en","","","","","","","https://ptb.de/dcc/ont/refTypeLink","exact","http://www.w3.org/2001/XMLSchema#anyURI","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/RefTypeDefinition","RefType Definition@en","Class","https://ptb.de/dcc/refTypeDefinitionType","","","Definition of a refType vocabulary namespace (links to external thesaurus).@en","","","","","","","https://ptb.de/dcc/ont/hasDescription","max","https://ptb.de/dcc/ont/RichContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/RefTypeDefinition","RefType Definition@en","Class","https://ptb.de/dcc/refTypeDefinitionType","","","Definition of a refType vocabulary namespace (links to external thesaurus).@en","","","","","","","https://ptb.de/dcc/ont/refTypeRelease","max","http://www.w3.org/2001/XMLSchema#string","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/RefTypeDefinition","RefType Definition@en","Class","https://ptb.de/dcc/refTypeDefinitionType","","","Definition of a refType vocabulary namespace (links to external thesaurus).@en","","","","","","","https://ptb.de/dcc/ont/refTypeValue","max","http://www.w3.org/2001/XMLSchema#string","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/RefTypeDefinition","RefType Definition@en","Class","https://ptb.de/dcc/refTypeDefinitionType","","","Definition of a refType vocabulary namespace (links to external thesaurus).@en","","","","","","","https://ptb.de/dcc/ont/refTypeProcedure","max","http://www.w3.org/2001/XMLSchema#string","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/RefTypeDefinition","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2000/01/rdf-schema#seeAlso","https://digilab.ptb.de/dkd/refType/vocab/"
"https://ptb.de/dcc/ont/RefTypeDefinitions","RefType Definitions@en","Class","https://ptb.de/dcc/refTypeDefinitionListType","","","Container for refType vocabulary declarations used in a DCC.@en","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/RefTypeDefinitions","RefType Definitions@en","Class","https://ptb.de/dcc/refTypeDefinitionListType","","","Container for refType vocabulary declarations used in a DCC.@en","","","","","","","https://ptb.de/dcc/ont/hasRefTypeDefinition","min","https://ptb.de/dcc/ont/RefTypeDefinition","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Reference","Reference@en","Class","","","","Qualified reference following PROV qualification pattern.
Use when refType metadata is needed to describe the reference relationship.@en","Ontology design pattern class - not directly from DCC schema but enables refType/refId qualification.@en","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/Reference","Reference@en","Class","","","","Qualified reference following PROV qualification pattern.
Use when refType metadata is needed to describe the reference relationship.@en","Ontology design pattern class - not directly from DCC schema but enables refType/refId qualification.@en","","","","","","https://ptb.de/dcc/ont/referenceTarget","exact","http://www.w3.org/2002/07/owl#Thing","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Reference","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Referenz@de"
"https://ptb.de/dcc/ont/RelativeUncertainty","Relative Uncertainty@en","Class","https://ptb.de/dcc/relativeUncertaintyType","","","Relative uncertainty workaround when not directly expressible in D-SI.@en","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/RelativeUncertainty","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Relative Unsicherheit@de"
"https://ptb.de/dcc/ont/RelativeUncertainty","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#relatedMatch","http://www.nmdc.com/ontology/OMT#RelativeStandardUncertainty"
"https://ptb.de/dcc/ont/ResponsiblePerson","Responsible Person@en","Class","https://ptb.de/dcc/respPersonType","","","Person responsible for the DCC. At least one must have mainSigner=true.
As prov:Agent, can be associated with calibration activities.@en","","","","http://www.w3.org/ns/prov#Agent|http://xmlns.com/foaf/0.1/Person","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/ResponsiblePerson","Responsible Person@en","Class","https://ptb.de/dcc/respPersonType","","","Person responsible for the DCC. At least one must have mainSigner=true.
As prov:Agent, can be associated with calibration activities.@en","","","","http://www.w3.org/ns/prov#Agent|http://xmlns.com/foaf/0.1/Person","","","https://ptb.de/dcc/ont/hasName","exact","https://ptb.de/dcc/ont/TextContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/ResponsiblePerson","Responsible Person@en","Class","https://ptb.de/dcc/respPersonType","","","Person responsible for the DCC. At least one must have mainSigner=true.
As prov:Agent, can be associated with calibration activities.@en","","","","http://www.w3.org/ns/prov#Agent|http://xmlns.com/foaf/0.1/Person","","","https://ptb.de/dcc/ont/mainSigner","max","http://www.w3.org/2001/XMLSchema#boolean","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/ResponsiblePerson","Responsible Person@en","Class","https://ptb.de/dcc/respPersonType","","","Person responsible for the DCC. At least one must have mainSigner=true.
As prov:Agent, can be associated with calibration activities.@en","","","","http://www.w3.org/ns/prov#Agent|http://xmlns.com/foaf/0.1/Person","","","https://ptb.de/dcc/ont/cryptElectronicSeal","max","http://www.w3.org/2001/XMLSchema#boolean","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/ResponsiblePerson","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Verantwortliche Person@de"
"https://ptb.de/dcc/ont/ResponsiblePersons","Responsible Persons@en","Class","https://ptb.de/dcc/respPersonListType","","","","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/ResponsiblePersons","Responsible Persons@en","Class","https://ptb.de/dcc/respPersonListType","","","","","","","","","","https://ptb.de/dcc/ont/hasResponsiblePerson","min","https://ptb.de/dcc/ont/ResponsiblePerson","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/ResponsiblePersons","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Verantwortliche Personen@de"
"https://ptb.de/dcc/ont/Result","Result@en","Class","https://ptb.de/dcc/resultType","","","","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/Result","Result@en","Class","https://ptb.de/dcc/resultType","","","","","","","","","","https://ptb.de/dcc/ont/hasName","exact","https://ptb.de/dcc/ont/TextContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Result","Result@en","Class","https://ptb.de/dcc/resultType","","","","","","","","","","https://ptb.de/dcc/ont/hasData","exact","https://ptb.de/dcc/ont/Data","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Result","Result@en","Class","https://ptb.de/dcc/resultType","","","","","","","","","","https://ptb.de/dcc/ont/hasDescription","max","https://ptb.de/dcc/ont/RichContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Result","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Ergebnis@de"
"https://ptb.de/dcc/ont/Results","Results@en","Class","https://ptb.de/dcc/resultListType","","","","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/Results","Results@en","Class","https://ptb.de/dcc/resultListType","","","","","","","","","","https://ptb.de/dcc/ont/hasResult","min","https://ptb.de/dcc/ont/Result","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Results","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Ergebnisse@de"
"https://ptb.de/dcc/ont/RichContent","Rich Content@en","Class","https://ptb.de/dcc/richContentType","","","Rich content container for text, formulas, and embedded files.@en","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/RichContent","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Reichhaltiger Inhalt@de"
"https://ptb.de/dcc/ont/Software","Software@en","Class","https://ptb.de/dcc/softwareType","","","","","","","http://www.w3.org/ns/prov#Entity","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/Software","Software@en","Class","https://ptb.de/dcc/softwareType","","","","","","","http://www.w3.org/ns/prov#Entity","","","https://ptb.de/dcc/ont/hasName","exact","https://ptb.de/dcc/ont/TextContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Software","Software@en","Class","https://ptb.de/dcc/softwareType","","","","","","","http://www.w3.org/ns/prov#Entity","","","https://ptb.de/dcc/ont/softwareRelease","exact","http://www.w3.org/2001/XMLSchema#string","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Software","Software@en","Class","https://ptb.de/dcc/softwareType","","","","","","","http://www.w3.org/ns/prov#Entity","","","https://ptb.de/dcc/ont/softwareType","max","http://www.w3.org/2001/XMLSchema#string","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Software","Software@en","Class","https://ptb.de/dcc/softwareType","","","","","","","http://www.w3.org/ns/prov#Entity","","","https://ptb.de/dcc/ont/hasDescription","max","https://ptb.de/dcc/ont/RichContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Software","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Software@de"
"https://ptb.de/dcc/ont/SoftwareList","Software List@en","Class","https://ptb.de/dcc/softwareListType","","","","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/SoftwareList","Software List@en","Class","https://ptb.de/dcc/softwareListType","","","","","","","","","","https://ptb.de/dcc/ont/hasSoftware","min","https://ptb.de/dcc/ont/Software","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/SoftwareList","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Software-Liste@de"
"https://ptb.de/dcc/ont/Statement","Statement@en","Class","https://ptb.de/dcc/statementMetaDataType","","","Statements about calibration (e.g., conformity declarations).@en","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/Statement","Statement@en","Class","https://ptb.de/dcc/statementMetaDataType","","","Statements about calibration (e.g., conformity declarations).@en","","","","","","","https://ptb.de/dcc/ont/hasName","exact","https://ptb.de/dcc/ont/TextContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Statement","Statement@en","Class","https://ptb.de/dcc/statementMetaDataType","","","Statements about calibration (e.g., conformity declarations).@en","","","","","","","https://ptb.de/dcc/ont/hasDescription","max","https://ptb.de/dcc/ont/RichContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Statement","Statement@en","Class","https://ptb.de/dcc/statementMetaDataType","","","Statements about calibration (e.g., conformity declarations).@en","","","","","","","https://ptb.de/dcc/ont/hasConformity","max","https://ptb.de/dcc/ont/Conformity","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Statement","Statement@en","Class","https://ptb.de/dcc/statementMetaDataType","","","Statements about calibration (e.g., conformity declarations).@en","","","","","","","https://ptb.de/dcc/ont/hasDeclaration","max","https://ptb.de/dcc/ont/Declaration","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Statement","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Aussage@de"
"https://ptb.de/dcc/ont/Statements","Statements@en","Class","https://ptb.de/dcc/statementListType","","","","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/Statements","Statements@en","Class","https://ptb.de/dcc/statementListType","","","","","","","","","","https://ptb.de/dcc/ont/hasStatement","min","https://ptb.de/dcc/ont/Statement","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/Statements","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Aussagen@de"
"https://ptb.de/dcc/ont/TextContent","Text Content@en","Class","https://ptb.de/dcc/textType","","","Multilingual text content container using RDF language tags.@en","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/TextContent","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Textinhalt@de"
"https://ptb.de/dcc/ont/UsedMethod","Used Method@en","Class","https://ptb.de/dcc/usedMethodType","","","Calibration method/procedure (e.g., ISO standard reference).@en","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/UsedMethod","Used Method@en","Class","https://ptb.de/dcc/usedMethodType","","","Calibration method/procedure (e.g., ISO standard reference).@en","","","","","","","https://ptb.de/dcc/ont/hasName","exact","https://ptb.de/dcc/ont/TextContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/UsedMethod","Used Method@en","Class","https://ptb.de/dcc/usedMethodType","","","Calibration method/procedure (e.g., ISO standard reference).@en","","","","","","","https://ptb.de/dcc/ont/hasDescription","max","https://ptb.de/dcc/ont/RichContent","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/UsedMethod","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Angewandte Methode@de"
"https://ptb.de/dcc/ont/UsedMethod","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#relatedMatch","http://www.nmdc.com/ontology/OMT#MeasurementMethod"
"https://ptb.de/dcc/ont/UsedMethod","","","","","","","","","","","","","","","","","","","","","http://www.nmdc.com/ontology/OMT#vimID","2.5"
"https://ptb.de/dcc/ont/UsedMethodList","Used Method List@en","Class","https://ptb.de/dcc/usedMethodListType","","","","","","","","","","","","","","","","","","",""
"https://ptb.de/dcc/ont/UsedMethodList","Used Method List@en","Class","https://ptb.de/dcc/usedMethodListType","","","","","","","","","","https://ptb.de/dcc/ont/hasUsedMethod","min","https://ptb.de/dcc/ont/UsedMethod","1^^http://www.w3.org/2001/XMLSchema#nonNegativeInteger","","","","","",""
"https://ptb.de/dcc/ont/UsedMethodList","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Liste angewandter Methoden@de"
"https://ptb.de/dcc/ont/beginPerformanceDate","begin performance date@en","DataProperty","https://ptb.de/dcc/beginPerformanceDate","","","","","","","","","","","","","","https://ptb.de/dcc/ont/CoreData","http://www.w3.org/2001/XMLSchema#date","functional","","",""
"https://ptb.de/dcc/ont/beginPerformanceDate","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Beginn der Durchführung@de"
"https://ptb.de/dcc/ont/beginPerformanceDate","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/building","building@en","DataProperty","https://ptb.de/dcc/building","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Location","http://www.w3.org/2001/XMLSchema#string","","","",""
"https://ptb.de/dcc/ont/building","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Gebäude@de"
"https://ptb.de/dcc/ont/city","city@en","DataProperty","https://ptb.de/dcc/city","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Location","http://www.w3.org/2001/XMLSchema#string","","","",""
"https://ptb.de/dcc/ont/city","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Stadt@de"
"https://ptb.de/dcc/ont/conditionStatus","condition status@en","DataProperty","https://ptb.de/dcc/status","","","Status indicating measurement context relative to adjustment/repair.@en","","","","","","","","","","","https://ptb.de/dcc/ont/InfluenceCondition","oneOf(beforeAdjustment|afterAdjustment|beforeRepair|afterRepair)","","","",""
"https://ptb.de/dcc/ont/conditionStatus","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Zustandsstatus@de"
"https://ptb.de/dcc/ont/conformityStatus","conformity status@en","DataProperty","https://ptb.de/dcc/conformityStatus","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Statement","oneOf(pass|fail|notEvaluated)","","","",""
"https://ptb.de/dcc/ont/conformityStatus","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Konformitätsstatus@de"
"https://ptb.de/dcc/ont/correspondsToOMTCondition","corresponds to OMT condition@en","ObjectProperty","","","","Links DCC InfluenceCondition to OMT OperatingCondition (and subclasses like TemperatureCondition, HumidityCondition).@en","","","","","","","","","","","https://ptb.de/dcc/ont/InfluenceCondition","http://www.nmdc.com/ontology/OMT#OperatingCondition","","","",""
"https://ptb.de/dcc/ont/correspondsToOMTInstrument","corresponds to OMT instrument@en","ObjectProperty","","","","Links DCC MeasuringEquipment to OMT MeasuringInstrument hierarchy.@en","","","","","","","","","","","https://ptb.de/dcc/ont/MeasuringEquipment","http://www.nmdc.com/ontology/OMT#MeasuringInstrument","","","",""
"https://ptb.de/dcc/ont/correspondsToOMTMeasuredObject","corresponds to OMT measured object@en","ObjectProperty","","","","Links DCC CalibrationItem (device under test) to OMT MeasuredObject.@en","","","","","","","","","","","https://ptb.de/dcc/ont/CalibrationItem","http://www.nmdc.com/ontology/OMT#MeasuredObject","","","",""
"https://ptb.de/dcc/ont/correspondsToOMTMethod","corresponds to OMT method@en","ObjectProperty","","","","Links DCC UsedMethod to OMT MeasurementMethod (VIM 2.5).@en","","","","","","","","","","","https://ptb.de/dcc/ont/UsedMethod","http://www.nmdc.com/ontology/OMT#MeasurementMethod","","","",""
"https://ptb.de/dcc/ont/correspondsToOMTMethod","","","","","","","","","","","","","","","","","","","","","http://www.nmdc.com/ontology/OMT#vimID","2.5"
"https://ptb.de/dcc/ont/correspondsToOMTProcedure","corresponds to OMT procedure@en","ObjectProperty","","","","Links DCC UsedMethod to OMT MeasurementProcedure (VIM 2.6, SOPs).@en","","","","","","","","","","","https://ptb.de/dcc/ont/UsedMethod","http://www.nmdc.com/ontology/OMT#MeasurementProcedure","","","",""
"https://ptb.de/dcc/ont/correspondsToOMTProcedure","","","","","","","","","","","","","","","","","","","","","http://www.nmdc.com/ontology/OMT#vimID","2.6"
"https://ptb.de/dcc/ont/correspondsToOMTResult","corresponds to OMT result@en","ObjectProperty","","","","Links DCC MeasurementResult to OMT MeasurementResult for VIM-compliant semantics.
OMT MeasurementResult has mandatory links to Error, Model, Uncertainty, Precision (VIM 2.9).@en","","","","","","","","","","","https://ptb.de/dcc/ont/MeasurementResult","http://www.nmdc.com/ontology/OMT#MeasurementResult","","","",""
"https://ptb.de/dcc/ont/correspondsToOMTResult","","","","","","","","","","","","","","","","","","","","","http://www.nmdc.com/ontology/OMT#vimID","2.9"
"https://ptb.de/dcc/ont/countryCode","country code@en","DataProperty","https://ptb.de/dcc/countryCodeISO3166_1","","","ISO 3166-1 alpha-2 country code.@en","","","","","","","","","","","https://ptb.de/dcc/ont/CoreData","http://www.w3.org/2001/XMLSchema#string","functional","","",""
"https://ptb.de/dcc/ont/countryCode","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Ländercode@de"
"https://ptb.de/dcc/ont/countryCode","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/cryptElectronicSeal","cryptographic electronic seal@en","DataProperty","https://ptb.de/dcc/cryptElectronicSeal","","","","","","","","","","","","","","https://ptb.de/dcc/ont/ResponsiblePerson","http://www.w3.org/2001/XMLSchema#boolean","","","",""
"https://ptb.de/dcc/ont/cryptElectronicSeal","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","kryptographisches elektronisches Siegel@de"
"https://ptb.de/dcc/ont/dataBase64","data (base64)@en","DataProperty","https://ptb.de/dcc/dataBase64","","","","","","","","","","","","","","https://ptb.de/dcc/ont/ByteData","http://www.w3.org/2001/XMLSchema#base64Binary","functional","","",""
"https://ptb.de/dcc/ont/dataBase64","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Daten (Base64)@de"
"https://ptb.de/dcc/ont/dataBase64","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/eMail","email@en","DataProperty","https://ptb.de/dcc/eMail","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Contact","http://www.w3.org/2001/XMLSchema#string","","","",""
"https://ptb.de/dcc/ont/eMail","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","E-Mail@de"
"https://ptb.de/dcc/ont/endPerformanceDate","end performance date@en","DataProperty","https://ptb.de/dcc/endPerformanceDate","","","","","","","","","","","","","","https://ptb.de/dcc/ont/CoreData","http://www.w3.org/2001/XMLSchema#date","functional","","",""
"https://ptb.de/dcc/ont/endPerformanceDate","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Ende der Durchführung@de"
"https://ptb.de/dcc/ont/endPerformanceDate","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/fax","fax@en","DataProperty","https://ptb.de/dcc/fax","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Contact","http://www.w3.org/2001/XMLSchema#string","","","",""
"https://ptb.de/dcc/ont/fax","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Fax@de"
"https://ptb.de/dcc/ont/fileName","file name@en","DataProperty","https://ptb.de/dcc/fileName","","","","","","","","","","","","","","https://ptb.de/dcc/ont/ByteData","http://www.w3.org/2001/XMLSchema#string","functional","","",""
"https://ptb.de/dcc/ont/fileName","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Dateiname@de"
"https://ptb.de/dcc/ont/fileName","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#FunctionalProperty"
"https://ptb.de/dcc/ont/floor","floor@en","DataProperty","https://ptb.de/dcc/floor","","","","","","","","","","","","","","https://ptb.de/dcc/ont/Location","http://www.w3.org/2001/XMLSchema#string","","","",""
"https://ptb.de/dcc/ont/floor","","","","","","","","","","","","","","","","","","","","","http://www.w3.org/2004/02/skos/core#prefLabel","Etage@de"
